name,author,rating,total_review,type,current_price,first_price,book_url,asin
Tribal SQL,Diana Dee,5.0,7,Paperback,29.99,29.99,https://www.amazon.com//Tribal-SQL-Diana-Dee/dp/1906434808/ref=sr_1_300?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411720&sprefix=sql+b%2Caps%2C498&sr=8-300,1906434808
High Performance MySQL: Proven Strategies for Operating at Scale,Silvia Botros,4.8,25,Paperback,41.49,59.99,https://www.amazon.com//High-Performance-MySQL-Strategies-Operating/dp/1492080519/ref=sr_1_301?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411720&sprefix=sql+b%2Caps%2C498&sr=8-301,1492080519
SQL Interview Questions: A complete question bank to crack your ANN SQL interview with real-time examples (English Edition),Prasad Kulkarni,3.6,10,Kindle,9.95,29.95,https://www.amazon.com//SQL-Interview-Questions-interview-real-time-ebook/dp/B07ZZH74XD/ref=sr_1_302?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411720&sprefix=sql+b%2Caps%2C498&sr=8-302,B07ZZH74XD
"C#: 3 books in 1 - The Ultimate Beginner, Intermediate & Advanced Guides to Master C# Programming Quickly with No Experience (Computer Programming)",Part of: Computer Programming (28 books),4.6,178,Paperback,24.10,26.99,https://www.amazon.com//Ultimate-Beginner-Intermediate-Programming-Experience/dp/B0BCSFB3RG/ref=sr_1_303?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411720&sprefix=sql+b%2Caps%2C498&sr=8-303,B0BCSFB3RG
"SQL: All in One Course (SQL, SQL Course, SQL Development, SQL Books, SQL for Beginners, SQL Server, Structured Query Language)",One Course,3.1,12,Kindle,0.00,0.00,https://www.amazon.com//SQL-Development-Beginners-Structured-Language-ebook/dp/B01LXM9LEP/ref=sr_1_304?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411720&sprefix=sql+b%2Caps%2C498&sr=8-304,B01LXM9LEP
Python for Beginners: The Biggest Python Programming Crash Course for Beginners | Learn Python Coding Like a PRO in 7 Days! + Hands-On Workbook,PROGRAMMING LANGUAGES ACADEMY,4.4,293,Paperback,19.95,19.95,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A03959322M6J10QXWM1UL&qualifier=1675411720&id=2773203942551537&widgetName=sp_mtf&url=%2FPython-Beginners-Books-Programming-Workbook%2Fdp%2F1654414018%2Fref%3Dsr_1_305_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411720%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-305-spons%26psc%3D1,1654414018
SQL [6 BOOKS in 1]: The Ultimate Beginner to Advanced Guide to Master SQL Quickly with Step-by-Step Practical Examples | Includes Interview Questions & Answers,Liam DeSantis,4.9,154,Paperback,21.99,21.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A086349413ABNTIF999YH&qualifier=1675411720&id=2773203942551537&widgetName=sp_mtf&url=%2FSQL-BOOKS-Step-Step-Practical%2Fdp%2FB0BRQDYFL7%2Fref%3Dsr_1_306_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411720%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-306-spons%26psc%3D1,B0BRQDYFL7
"SQL QuickStart Guide: The Simplified Beginner's Guide to Managing, Analyzing, and Manipulating Data With SQL",Walter Shields,4.6,1377,Paperback,22.49,24.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A033089710N1H97AT5DFJ&qualifier=1675411720&id=2773203942551537&widgetName=sp_mtf&url=%2FSQL-QuickStart-Guide-Simplified-Manipulating%2Fdp%2F1945051752%2Fref%3Dsr_1_307_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411720%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-307-spons%26psc%3D1,1945051752
"The Microsoft Office 365 Bible: The Most Updated and Complete Guide to Excel, Word, PowerPoint, Outlook, OneNote, OneDrive, Teams, Access, and Publisher from Beginners to Advanced",James Holler,5.0,699,Paperback,24.35,27.97,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A0093338210FC9ZM95F8G&qualifier=1675411720&id=2773203942551537&widgetName=sp_mtf&url=%2FMicrosoft-Office-365-Bible-PowerPoint%2Fdp%2FB0BPGMWG6L%2Fref%3Dsr_1_308_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411720%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-308-spons%26psc%3D1,B0BPGMWG6L
"Learning PHP, MySQL & JavaScript: A Step-by-Step Guide to Creating Dynamic Websites (Learning PHP, MYSQL, Javascript, CSS & HTML5)",Robin Nixon,4.4,43,Paperback,21.01,41.99,https://www.amazon.com//Learning-MySQL-JavaScript-Step-Step/dp/1492093823/ref=sr_1_309?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411720&sprefix=sql+b%2Caps%2C498&sr=8-309,1492093823
Microsoft SQL Server Management Studio A Complete Guide - 2021 Edition,The Art of Service - Microsoft SQL Server Management Studio Publishing,,0,Paperback,99.97,99.97,https://www.amazon.com//Microsoft-Server-Management-Studio-Complete/dp/1867431289/ref=sr_1_310?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411720&sprefix=sql+b%2Caps%2C498&sr=8-310,1867431289
SQL For Dummies,Allen G. Taylor,4.4,139,Paperback,,,https://www.amazon.com//SQL-Dummies-Allen-G-Taylor/dp/1118607961/ref=sr_1_311?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411720&sprefix=sql+b%2Caps%2C498&sr=8-311,1118607961
Wiley's CPA 2022 Study Guide + Question Pack: Complete Set (Wiley CPAexcel Exam Review),Wiley,4.2,9,Paperback,405.39,600.00,https://www.amazon.com//Wileys-2022-Study-Guide-Question/dp/1119852382/ref=sr_1_312?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411720&sprefix=sql+b%2Caps%2C498&sr=8-312,1119852382
"Spark in Action, Second Edition: Covers Apache Spark 3 with Examples in Java, Python, and Scala",Jean-Georges Perrin,4.3,40,Paperback,59.99,59.99,https://www.amazon.com//Spark-Action-Jean-Georges-Perrin/dp/1617295523/ref=sr_1_313?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411720&sprefix=sql+b%2Caps%2C498&sr=8-313,1617295523
"Full Stack GraphQL Applications: With React, Node.js, and Neo4j",William Lyon,5.0,1,Paperback,42.84,59.99,https://www.amazon.com//Fullstack-GraphQL-Applications-GRANDstack-William/dp/1617297038/ref=sr_1_314?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411720&sprefix=sql+b%2Caps%2C498&sr=8-314,1617297038
"Microsoft Office 365: 11-In-1: The Definitive Illustrated Microsoft Office Guide. Master the Secrets of Word, Excel, Outlook, PowerPoint, Access, Teams, OneNote and OneDrive in Less Than 7 Days",Damon J. Burns,5.0,326,Paperback,19.99,19.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A04559671DGHJEA2HYCFF&qualifier=1675411720&id=2773203942551537&widgetName=sp_mtf&url=%2FMicrosoft-Office-365-11-Illustrated%2Fdp%2FB0BP41763H%2Fref%3Dsr_1_315_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411720%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-315-spons%26psc%3D1,B0BP41763H
Learn PostgreSQL: Build and manage high-performance database solutions using PostgreSQL 12 and 13,Luca Ferrari,4.4,33,Paperback,44.99,44.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A0442343JQ0HZWIZGIWJ&qualifier=1675411720&id=2773203942551537&widgetName=sp_mtf&url=%2FLearn-PostgreSQL-high-performance-database-solutions%2Fdp%2F183898528X%2Fref%3Dsr_1_316_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411720%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-316-spons%26psc%3D1,183898528X
Python Programming for Beginners: 2 Books in 1 - The Ultimate Step-by-Step Guide To Learn Python Programming Quickly with Practical Exercises,Part of: Computer Programming (28 books),4.7,199,Paperback,21.99,21.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A0169332PEP6HAD33SM2&qualifier=1675411720&id=2773203942551537&widgetName=sp_mtf&url=%2FPython-Programming-Beginners-Step-Step%2Fdp%2FB0B7QPFY8K%2Fref%3Dsr_1_317_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411720%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-317-spons%26psc%3D1,B0B7QPFY8K
SQL for Data Analytics: Perform efficient and fast data analysis with the power of SQL,Chad Knowles,4.9,194,Paperback,15.97,15.97,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A0492571P7LVKSU93F2O&qualifier=1675411720&id=2773203942551537&widgetName=sp_mtf&url=%2FSQL-Data-Analytics-efficient-analysis%2Fdp%2FB0BG5JN89K%2Fref%3Dsr_1_318_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411720%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-318-spons%26psc%3D1,B0BG5JN89K
